id,name,geom,type,type_validated,start_date,end_date,municipality,province,num_branches,active_1950_1959,active_1960_1969,active_1970_1979,active_1980_1989,active_1990_1999,active_2000_2009,active_2010_2019,active_2020_2029
05CZ,De Akkerbloem,POINT(4.3471538 51.9808535),BAS,True,1-8-1985,,CREIL,Flevoland,1,False,False,False,True,True,True,True,True
05DA,De Schapendel,POINT(4.4538363 52.2427881),BAS,True,1-8-1985,,NOORDWIJK ZH,Zuid-Holland,1,False,False,False,True,True,True,True,True
05DB,St Josephschool,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,ZANDBERG,Drenthe,1,False,False,False,True,True,True,True,True
05DC,Rooms Katholieke Basisschool De Zilverberg,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,OVERASSELT,Gelderland,1,False,False,False,True,True,True,True,True
05DD,Basisschool Sint Willibrordus,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,RIETHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05DF,De Zonnewijzer,POINT(5.9986537 51.1863032),BAS,True,1-8-1985,,ROERMOND,Limburg,1,False,False,False,True,True,True,True,True
05DG,St. Michael,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
05DH,De Balein (Basisschool De Balein),POINT(4.8682673 51.801082),BAS,True,1-8-1985,,DE RIJP,Noord-Holland,1,False,False,False,True,True,True,True,True
05DJ,Rooms Katholieke Basisschool Sint Jozef,POINT(5.6966887 51.3491217),BAS,True,1-8-1985,,SOMEREN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05DK,Basisschool de Pannevogel,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,STEENDEREN,Gelderland,1,False,False,False,True,True,True,True,True
05DN,Maria School,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,LANGEVEEN,Overijssel,1,False,False,False,True,True,True,True,True
05DO,t Bijenveld,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,LEUTH,Gelderland,1,False,False,False,True,True,True,True,True
05DP,Basisschool Op Weg,POINT(5.9424272 51.8557392),BAS,True,1-8-1985,,OOIJ,Gelderland,1,False,False,False,True,True,True,True,True
05DQ,Rooms Katholieke Basisschool De Schelp,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,UITHUIZEN,Groningen,1,False,False,False,True,True,True,True,True
05DT,De Toermalijn,POINT(4.6345541 52.4455481),BAS,True,1-8-1985,,DRIEHUIS NH,Noord-Holland,1,False,False,False,True,True,True,True,True
05DU,Basisschool de Parnassia,POINT(5.1094235 52.1197434),BAS,True,1-8-1985,,SANTPOORT-NOORD,Noord-Holland,1,False,False,False,True,True,True,True,True
05DV,BS Kleur - Rijk,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,VENLO,Limburg,1,False,False,False,True,True,True,True,True
05DW,Basisschool De Meent,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,LEUNEN,Limburg,1,False,False,False,True,True,True,True,True
05DX,Bs de  Disselboom,POINT(4.8166254 52.4383295),BAS,True,1-8-1985,,WINTELRE,Noord-Brabant,1,False,False,False,True,True,True,True,True
05ED,Rooms Katholieke Basisschool H Lambertus,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,HAARSTEEG,Noord-Brabant,1,False,False,False,True,True,True,True,True
05EF,Rooms Katholieke Basisschool Martinus,POINT(6.8935824 52.2210791),BAS,True,1-8-1985,,TWELLO,Gelderland,1,False,False,False,True,True,True,True,True
05EG,Rooms Katholieke Basisschool De Kopermolen,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,KLARENBEEK,Gelderland,1,False,False,False,True,True,True,True,True
05EH,RK Basissch De Drijfveer,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,WAALRE,Noord-Brabant,1,False,False,False,True,True,True,True,True
05EJ,Basisschool De Peddepoel,POINT(6.0703562 51.5384062),BAS,True,1-8-1985,,WANSSUM,Limburg,1,False,False,False,True,True,True,True,True
05EN,Basisschool De Veste,POINT(4.8420292 51.7073648),BAS,True,1-8-1985,,WASPIK,Noord-Brabant,1,False,False,False,True,True,True,True,True
05EO,Sint Bonifacius-School,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,WASSENAAR,Zuid-Holland,1,False,False,False,True,True,True,True,True
05EP,De Kerkewei,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,ROSSUM OV,Overijssel,1,False,False,False,True,True,True,True,True
05ER,IKC Laar,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,WEERT,Limburg,1,False,False,False,True,True,True,True,True
05ES,BS Tungelder,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,WEERT,Limburg,1,False,False,False,True,True,True,True,True
05EV,Basisschool De Westwijzer,POINT(4.874724 52.3573287),BAS,True,1-8-1985,,WESTWOUD,Noord-Holland,1,False,False,False,True,True,True,True,True
05EY,Rooms Katholieke Daltonschool Sint Martinus,POINT(5.1094235 52.1197434),BAS,True,1-8-1985,,MAKKUM,Friesland,1,False,False,False,True,True,True,True,True
05EZ,Op de 10 Bunder,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,WIJLRE,Limburg,1,False,False,False,True,True,True,True,True
05FA, Katholieke Basisschool De IJsselster,POINT(5.9407603 52.564983),BAS,True,1-8-1985,,IJSSELMUIDEN,Overijssel,1,False,False,False,True,True,True,True,True
05FG,Basisschool Sint Jan,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,LEENDE,Noord-Brabant,1,False,False,False,True,True,True,True,True
05FH,De Horizon,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,RILLAND,Zeeland,1,False,False,False,True,True,True,True,True
05FK,Sint Franciscus-School,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,IJMUIDEN,Noord-Holland,1,False,False,False,True,True,True,True,True
05FM,Basisschool De Brug,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,AKERSLOOT,Noord-Holland,1,False,False,False,True,True,True,True,True
05FP,Brede School Omnibus,POINT(4.2304806 51.9370926),BAS,True,1-8-1985,,AMSTELVEEN,Noord-Holland,2,False,False,False,True,True,True,True,True
05FR,Basisschool Het Wespennest,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,AMSTERDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
05FS,Basisschool 't Koggeschip,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,AMSTERDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
05FU,Basisschool De Bron,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,BEEK LB,Limburg,1,False,False,False,True,True,True,True,True
05FV,Basisschool Sint Antonius,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,BEESD,Gelderland,1,False,False,False,True,True,True,True,True
05FX,Basisschool De Fontein,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,BERGEN LB,Limburg,1,False,False,False,True,True,True,True,True
05FZ,Br!cks,POINT(5.3971715 51.4950938),BAS,True,1-8-1985,,BEST,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GC,Rooms Katholieke Basisschool De Schakel,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,,BROEKHUIZENVORST,Limburg,1,False,False,False,True,True,True,True,True
05GE,Basisschool And're wijze,POINT(4.8420292 51.7073648),BAS,True,1-8-1985,,BUDEL-SCHOOT,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GF,Camminghaschool,POINT(5.1948984 52.069678),BAS,True,1-8-1985,,BUNNIK,Utrecht,1,False,False,False,True,True,True,True,True
05GH,De Vonk Basisschool,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,ODIJK,Utrecht,1,False,False,False,True,True,True,True,True
05GJ,Rooms Katholieke Basisschool Sint Vitus,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,BUSSUM,Noord-Holland,1,False,False,False,True,True,True,True,True
05GK,Basissch De Waai,POINT(5.857772396332512 51.737554349999996),BAS,True,1-8-1985,,CUIJK,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GL,Rooms Katholieke Basisschool Sint Liborius,POINT(6.4841747 51.8636791),BAS,True,1-8-1985,,DINXPERLO,Gelderland,1,False,False,False,True,True,True,True,True
05GM,Rooms Katholieke Basisschool Sint Jan,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,DONGEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GP,Rooms Katholieke Basisschool Achterberg,POINT(4.9507053 51.6237826),BAS,True,1-8-1985,,DONGEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GQ,Rooms Katholieke Basisschool Th J Rijken,POINT(5.1394127 51.6992837),BAS,True,1-8-1985,,ELSHOUT,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GR,Basisschool Sint Alexander,POINT(5.4767246 51.4418098),BAS,True,1-8-1985,,BENNEKOM,Gelderland,1,False,False,False,True,True,True,True,True
05GU,Kindentrum Vijblad,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,GELDROP,Noord-Brabant,1,False,False,False,True,True,True,True,True
05GY,RK Basisschool Bisschop Ernst,POINT(3.9001841 51.5015216),BAS,True,1-8-1985,,GOES,Zeeland,1,False,False,False,True,True,True,True,True
05HA,Katholieke Basisschool Mariëngaarde,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,GORINCHEM,Zuid-Holland,1,False,False,False,True,True,True,True,True
05HC,John F Kennedy-School voor Basisonderwijs,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
05HD,Rooms Katholieke Basisschool De Zuidwester,POINT(4.2576467632833275 52.045019350000004),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
05HF,Sint Andreasschool,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,HATTEM,Gelderland,1,False,False,False,True,True,True,True,True
05HH,Kindcentrum het Rinket,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,HEEMSKERK,Noord-Holland,2,False,False,False,True,True,True,True,True
05HL,Het Sterrenrijk,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,HEINO,Overijssel,1,False,False,False,True,True,True,True,True
05HO,Basisschool Sint Joris,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,HEUMEN,Gelderland,1,False,False,False,True,True,True,True,True
05HU,Dr Schaepman-School,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,KAMPEN,Overijssel,1,False,False,False,True,True,True,True,True
05HV,Basisschool De Schakel,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,KERKRADE,Limburg,1,False,False,False,True,True,True,True,True
05HW,Sint Joseph-School,POINT(6.5182846 52.0083371),BAS,True,1-8-1985,,ZIEUWENT,Gelderland,1,False,False,False,True,True,True,True,True
05HZ,Basisschool De Klimop (Wilbertoord),POINT(5.774546887783078 51.6540205),BAS,True,1-8-1985,,WILBERTOORD,Noord-Brabant,1,False,False,False,True,True,True,True,True
05IA,Basisschool De Grote Lier,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,MOLENHOEK,Limburg,1,False,False,False,True,True,True,True,True
05IB,Jozefschool Muiden,POINT(4.3471226 51.9808978),BAS,True,1-8-1985,,MUIDEN,Noord-Holland,1,False,False,False,True,True,True,True,True
05ID,Montessorischool Noordwijk,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,NOORDWIJK ZH,Zuid-Holland,1,False,False,False,True,True,True,True,True
05IE,Rooms Katholieke Basisschool Brakkenstein,POINT(4.4879687 52.0385351),BAS,True,1-8-1985,,NIJMEGEN,Gelderland,1,False,False,False,True,True,True,True,True
05IF,RK Basisschool de Caegh,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,OBDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
05IH,Rooms Katholieke Basisschool De Kring Jenaplan-School,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,OEGSTGEEST,Zuid-Holland,2,False,False,False,True,True,True,True,True
05IJ,Rooms Katholieke Basisschool De Achtsprong,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,ACHTHUIZEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
05IK,Basisschool Pater Eymard,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,STEVENSBEEK,Noord-Brabant,1,False,False,False,True,True,True,True,True
05IL,Basisschool De Zonnewijzer,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,WESTERBEEK,Noord-Brabant,1,False,False,False,True,True,True,True,True
05IM,Daltonschool De Evenaar,POINT(6.898028 52.2215361),BAS,True,1-8-1985,,OSS,Noord-Brabant,1,False,False,False,True,True,True,True,True
05IQ,IKC Het Vogelnest,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,SINT PANCRAS,Noord-Holland,1,False,False,False,True,True,True,True,True
05IS,RK Bs Joseph,POINT(4.2304806 51.9370926),BAS,True,1-8-1985,,PIJNACKER,Zuid-Holland,1,False,False,False,True,True,True,True,True
05IU,De Keijenberg,POINT(5.737371 51.9801235),BAS,True,1-8-1985,,RENKUM,Gelderland,1,False,False,False,True,True,True,True,True
05IV,Bernulphus-School,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,OOSTERBEEK,Gelderland,1,False,False,False,True,True,True,True,True
05IW,Basisschool Sint Mauritius,POINT(6.0226817 52.006018),BAS,True,1-8-1985,,RHEDEN,Gelderland,1,False,False,False,True,True,True,True,True
05IX,Basisschool De Vlinder,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,DIEREN,Gelderland,1,False,False,False,True,True,True,True,True
05IZ,De Troubadour School voor Basisonderwijs,POINT(5.3629683 51.7070159),BAS,True,1-8-1985,,ROSMALEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05JA,Basisschool De Masten,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,ROSMALEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05JC,Stephanus,POINT(4.4661086 51.9507723),BAS,True,1-8-1985,,ROTTERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
05JE,Basissch Den Omgang,POINT(4.2304806 51.9370926),BAS,True,1-8-1985,,SCHAIJK,Noord-Brabant,1,False,False,False,True,True,True,True,True
05JF,Basisschool Het Klimduin,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,GROET,Noord-Holland,1,False,False,False,True,True,True,True,True
05JG,De Touwladder,POINT(5.3576261 51.6436797),BAS,True,1-8-1985,,SINT-MICHIELSGESTEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
05JH,Rooms Katholieke Basisschool Sint Lukas Jenaplan-School,POINT(6.5612093 53.2200986),BAS,True,1-8-1985,,DRACHTEN,Friesland,1,False,False,False,True,True,True,True,True
05JI,Rooms Katholieke Basisschool Sint Clemens,POINT(6.1184813 52.7857955),BAS,True,1-8-1985,,STEENWIJK,Overijssel,1,False,False,False,True,True,True,True,True
05JK,Jozefschool,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,DEN BURG,Noord-Holland,1,False,False,False,True,True,True,True,True
05JL,Basisschool Sint Franciscus,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,BRUNSSUM,Limburg,1,False,False,False,True,True,True,True,True
05JM,Bosschool,POINT(4.6918892 52.672097),BAS,True,1-8-1985,,BERGEN NH,Noord-Holland,1,False,False,False,True,True,True,True,True
05JN,Werkplaats Kindergemeenschap,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,BILTHOVEN,Utrecht,1,False,False,False,True,True,True,True,True
05JO,RK Basisschool De Zon,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,DE KWAKEL,Noord-Holland,1,False,False,False,True,True,True,True,True
05JP,Basisschool de Avonturijn,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,URMOND,Limburg,2,False,False,False,True,True,True,True,True
05JQ,Basisschool Cleophas Jenaplan-School,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
05JR,Kathedrale Koorschool,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
05JU,Jozefschool,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,VENHUIZEN,Noord-Holland,1,False,False,False,True,True,True,True,True
05JV,Cortemich Brede School Voerendaal,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,VOERENDAAL,Limburg,1,False,False,False,True,True,True,True,True
05JW,Rooms Katholieke Basisschool Sint Martinus,POINT(4.3471538 51.9808535),BAS,True,1-8-1985,,VOORST GEM VOORST,Gelderland,1,False,False,False,True,True,True,True,True
05JX,Basisschool De Buitenplaats,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,WARMOND,Zuid-Holland,1,False,False,False,True,True,True,True,True
05JY,Basisschool Aan de Bron,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,WEERT,Limburg,1,False,False,False,True,True,True,True,True
05JZ,Basisschool Gerardus Majella,POINT(4.8166254 52.4383295),BAS,True,1-8-1985,,WERVERSHOOF,Noord-Holland,1,False,False,False,True,True,True,True,True
05KA,St Franciscus-School,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,,WOLVEGA,Friesland,1,False,False,False,True,True,True,True,True
05KB,RK Basisschool St Vitus,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,WINSCHOTEN,Groningen,1,False,False,False,True,True,True,True,True
05KH,Rooms Katholieke Basisschool Sint Martinus,POINT(6.8935824 52.2210791),BAS,True,1-8-1985,,VOLLENHOVE,Overijssel,1,False,False,False,True,True,True,True,True
05KK,n Boaken,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,AGELO,Overijssel,1,False,False,False,True,True,True,True,True
05KL,Basisschool De Matrix,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,'S-HERTOGENBOSCH,Noord-Brabant,1,False,False,False,True,True,True,True,True
05KP,Basisschool Het Mozaïek,POINT(5.6705515 50.8595388),BAS,True,1-8-1985,,MAASTRICHT,Limburg,1,False,False,False,True,True,True,True,True
05KQ,RK Basisschool Het Kompas,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,BERGEN OP ZOOM,Noord-Brabant,2,False,False,False,True,True,True,True,True
05KR,Basisschool De Dorendal,POINT(5.798031882240439 51.981516400000004),BAS,True,1-8-1985,,DOORWERTH,Gelderland,1,False,False,False,True,True,True,True,True
05KU,CBS De Verbinding,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,MUSSELKANAAL,Groningen,1,False,False,False,True,True,True,True,True
05KW,CBS  Anne de Vries,POINT(6.5612093 53.2200986),BAS,True,1-8-1985,,STADSKANAAL,Groningen,1,False,False,False,True,True,True,True,True
05KX,cb de Zwaluw,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ZANDPOL,Drenthe,1,False,False,False,True,True,True,True,True
05LB,Basisschool De Horizon - school met de Bijbel,POINT(6.5612093 53.2200986),BAS,True,1-8-1985,,BEDUM,Groningen,1,False,False,False,True,True,True,True,True
05LC,IKC De Korendrager,POINT(5.5441544 53.188257),BAS,True,1-8-1985,,FRANEKER,Friesland,1,False,False,False,True,True,True,True,True
05LL,Basisschool BoschAkker,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
05LN,Het Mozaïek,POINT(4.6335336 52.2670099),BAS,True,1-8-1985,,NIEUW-VENNEP,Noord-Holland,1,False,False,False,True,True,True,True,True
05LP,Christelijke Basisschool de Bolster,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,,BALK,Friesland,2,False,False,False,True,True,True,True,True
05LQ,Kindcentrum Balkbrug,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,BALKBRUG,Overijssel,1,False,False,False,True,True,True,True,True
05LR,Christelijke Basisschool Barlo,POINT(4.3471538 51.9808535),BAS,True,1-8-1985,,AALTEN,Gelderland,1,False,False,False,True,True,True,True,True
05LU,Ontmoetingsschool De Oanrin,POINT(5.474038 53.1319972),BAS,True,1-8-1985,,ARUM,Friesland,1,False,False,False,True,True,True,True,True
05LV,Christelijke Basisschool De Wijzer,POINT(5.915172 51.9935543),BAS,True,1-8-1985,,ARNHEM,Gelderland,1,False,False,False,True,True,True,True,True
05LX,Veerkracht,POINT(4.8217817 52.3836257),BAS,True,1-8-1985,,AMSTERDAM,Noord-Holland,1,False,False,False,True,True,True,True,True
05LY,Kindcentrum De Spreng-El,POINT(6.8935914 52.2204351),BAS,True,1-8-1985,,ANE,Overijssel,1,False,False,False,True,True,True,True,True
05LZ,Christelijke Basisschool De Eker,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EANJUM,Friesland,1,False,False,False,True,True,True,True,True
05MA,Christelijke Basisschool De Mandebrink,POINT(6.3459709 52.9564222),BAS,True,1-8-1985,,APPELSCHA,Friesland,1,False,False,False,True,True,True,True,True
05MC,Christelijk NAT Basisschool Abcoude,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,ABCOUDE,Utrecht,1,False,False,False,True,True,True,True,True
05MD,I H van Eeghenschool voor Christelijk Basisonderwijs,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,AERDENHOUT,Noord-Holland,1,False,False,False,True,True,True,True,True
05ME,Protestants Christelijke Basisschool Het Kompas,POINT(6.0920207 52.512764),BAS,True,1-8-1985,,ALBLASSERDAM,Zuid-Holland,1,False,False,False,True,True,True,True,True
05MG,PCBO Prinses Juliana,POINT(5.984211690158316 52.163922),BAS,True,1-8-1985,,LIEREN,Gelderland,1,False,False,False,True,True,True,True,True
05MH,Christelijke Basisschool De Wegwijzer,POINT(7.1592972 53.1095382),BAS,True,1-8-1985,,BELLINGWOLDE,Groningen,1,False,False,False,True,True,True,True,True
05MI,Christelijke Basisschool Willem Alexander,POINT(4.66543589248697 52.38490765),BAS,True,1-8-1985,,BERGEN NH,Noord-Holland,1,False,False,False,True,True,True,True,True
05MJ,Basisschool Boterdorp,POINT(4.3471226 51.9808978),BAS,True,1-8-1985,,BERGSCHENHOEK,Zuid-Holland,1,False,False,False,True,True,True,True,True
